MSW3_ID,Scientific,MSWFamilyLatin,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,ForStrat-Value,Activity-Nocturnal,Activity-Crepuscular,Activity-Diurnal,BodyMass-Value
2658,Rattus everetti,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,255.03
2659,Rattus enganus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,305
2660,Rattus elaphinus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,131.35
2661,Rattus colletti,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,61
2662,Rattus feliceus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,306
2663,Rattus blangorum,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,149.96
2664,Rattus bontanus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,239
2665,Rattus arrogans,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,149.96
2666,Rattus argentiventer,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,133.13
2667,Rattus arfakiensis,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,149.96
2668,Rattus annandalei,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,216.1
2669,Rattus andamanensis,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,149.96
2670,Rattus adustus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,158
2671,Rattus burrus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,152.3
2672,Rattus jobiensis,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,380
2673,Rattus mindorensis,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,136
2674,Rattus macleari,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,149.96
2675,Rattus lugens,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,224
2676,Rattus losea,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,77
2677,Rattus leucopus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,171.73
2678,Rattus korinchi,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,131
2679,Rattus fuscipes,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,133
2680,Rattus koopmani,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,151.4
2681,Rattus mollicomulus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,151.76
2682,Rattus marmosurus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,217
2683,Rattus baluensis,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,108.75
2684,Rattus hoogerwerfi,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,165
2685,Rattus hoffmanni,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,147
2686,Rattus hainaldi,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,155.52
2687,Rattus giluwensis,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,169.88
2688,Rhabdomys dilectus,Muridae,20,0,0,0,0,0,20,0,40,20,G,0,0,1,41.12
2689,Rhabdomys pumilio,Muridae,20,0,0,0,0,0,20,0,40,20,G,0,0,1,41.12
2690,Rhagamys orthodon,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,0,0,71.33
2691,Rhynchomys isarogensis,Muridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,122.5
2692,Rhynchomys soricoides,Muridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,187
2693,Solomys salebrosus,Muridae,0,0,0,0,0,0,50,50,0,0,Ar,1,0,0,397
2694,Solomys sapientis,Muridae,0,0,0,0,0,0,50,50,0,0,Ar,1,0,0,402.48
2695,Solomys salamonis,Muridae,0,0,0,0,0,0,50,50,0,0,Ar,1,0,0,408.8
2696,Solomys ponceleti,Muridae,0,0,0,0,0,0,50,50,0,0,Ar,1,0,0,1000
2697,Solomys spriggsarum,Muridae,0,0,0,0,0,0,50,50,0,0,Ar,1,0,0,630.08
2698,Sommeromys macrorhinos,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,0,0,71.33
2699,Spelaeomys florensis,Muridae,40,0,0,0,0,0,0,0,0,60,S,1,0,0,71.33
2700,Srilankamys ohiensis,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,0,0,79.25
2701,Stenocephalemys ruppi,Muridae,80,0,0,0,0,0,0,0,0,20,G,1,0,0,48.99
2702,Stenocephalemys albipes,Muridae,80,0,0,0,0,0,0,0,0,20,G,1,0,0,52.81
2703,Stenocephalemys albocaudata,Muridae,80,0,0,0,0,0,0,0,0,20,G,1,0,0,144
2704,Stenocephalemys griseicauda,Muridae,80,0,0,0,0,0,0,0,0,20,G,1,0,0,85.75
2705,Stochomys longicaudatus,Muridae,10,0,0,0,0,0,80,0,0,10,G,1,0,0,70.95
2706,Sundamys maxi,Muridae,20,0,10,0,0,0,30,0,0,40,G,1,0,0,361
2707,Sundamys muelleri,Muridae,20,0,10,0,0,0,30,0,0,40,G,1,0,0,275.67
2708,Sundamys infraluteus,Muridae,20,0,10,0,0,0,30,0,0,40,G,1,0,0,418.5
2709,Taeromys punicans,Muridae,30,0,0,0,0,0,40,0,0,30,G,1,0,0,138
2710,Taeromys callitrichus,Muridae,30,0,0,0,0,0,40,0,0,30,G,1,0,0,271
2711,Taeromys taerae,Muridae,30,0,0,0,0,0,40,0,0,30,G,1,0,0,247
2712,Taeromys microbullatus,Muridae,30,0,0,0,0,0,50,0,0,20,G,1,0,0,225.86
2713,Taeromys hamatus,Muridae,0,0,0,0,0,0,80,0,0,20,G,1,0,0,196
2714,Taeromys arcuatus,Muridae,30,0,0,0,0,0,40,0,0,30,G,1,0,0,227
2715,Taeromys celebensis,Muridae,30,0,0,0,0,0,40,0,0,30,S,1,0,0,323
2716,Tarsomys echinatus,Muridae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,96.2
2717,Tarsomys apoensis,Muridae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,75
2718,Tateomys macrocercus,Muridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,42.7
2719,Tateomys rhinogradoides,Muridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,82.8
2720,Thallomys loringi,Muridae,0,0,0,0,0,0,20,10,10,60,S,0,1,0,66.45
2721,Thallomys shortridgei,Muridae,0,0,0,0,0,0,20,10,10,60,S,0,1,0,67.17
2722,Thallomys nigricauda,Muridae,0,0,0,0,0,0,20,10,10,60,S,0,1,0,124.7
2723,Thallomys paedulcus,Muridae,0,0,0,0,0,0,20,10,10,60,S,0,1,0,80.5
2724,Thamnomys kempi,Muridae,0,0,0,0,0,0,0,0,50,50,Ar,1,0,0,75
2725,Thamnomys major,Muridae,0,0,0,0,0,0,0,0,50,50,Ar,1,0,0,68.12
2726,Thamnomys venustus,Muridae,0,0,0,0,0,0,0,0,50,50,Ar,1,0,0,61.88
2727,Tokudaia muenninki,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,0,0,177.4
2728,Tokudaia osimensis,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,0,0,129.6
2729,Tryphomys adustus,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,0,0,136.47
2730,Uromys siebersi,Muridae,0,0,0,0,0,0,50,0,30,20,S,0,0,1,521.53
2731,Uromys boeadii,Muridae,0,0,0,0,0,0,50,0,30,20,S,0,0,1,521.53
2732,Uromys anak,Muridae,0,0,0,0,0,0,50,0,30,20,S,0,0,1,664.5
2733,Uromys hadrourus,Muridae,0,0,0,0,0,0,50,0,30,20,S,0,0,1,194
2734,Uromys emmae,Muridae,0,0,0,0,0,0,50,0,30,20,S,0,0,1,521.53
2735,Uromys neobritannicus,Muridae,0,0,0,0,0,0,50,0,30,20,S,0,0,1,612.49
2736,Uromys caudimaculatus,Muridae,0,0,0,0,0,0,50,0,30,20,S,0,0,1,606.75
2737,Uromys porculus,Muridae,0,0,0,0,0,0,50,0,30,20,S,0,0,1,521.53
2738,Uromys rex,Muridae,0,0,0,0,0,0,50,0,30,20,S,0,0,1,420
2739,Uromys imperator,Muridae,0,0,0,0,0,0,50,0,30,20,S,0,0,1,1000
2740,Vandeleuria nilagirica,Muridae,0,0,0,0,0,0,40,0,0,60,Ar,1,0,0,23.79
2741,Vandeleuria nolthenii,Muridae,0,0,0,0,0,0,40,0,0,60,Ar,1,0,0,56.6
2742,Vandeleuria oleracea,Muridae,0,0,0,0,0,0,40,0,0,60,Ar,1,0,0,10
2743,Vernaya fulva,Muridae,10,0,0,0,0,0,10,0,20,60,Ar,1,0,0,24.85
2744,Xenuromys barbatus,Muridae,30,0,0,0,0,0,40,0,30,0,G,0,1,0,1000
2745,Xeromys myoides,Muridae,40,0,20,20,0,0,0,0,0,20,G,1,0,0,41
2746,Zelotomys hildegardeae,Muridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,60
2747,Zelotomys woosnami,Muridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,54.1
2748,Zyzomys argurus,Muridae,10,0,0,0,0,0,0,0,0,90,G,1,0,0,36
2749,Zyzomys maini,Muridae,10,0,0,0,0,0,0,0,0,90,G,1,0,0,94
2750,Zyzomys palatilis,Muridae,10,0,0,0,0,0,0,0,0,90,G,1,0,0,123
2751,Zyzomys pedunculatus,Muridae,10,0,0,0,0,0,0,0,0,90,G,1,0,0,100
2752,Zyzomys woodwardi,Muridae,10,0,0,0,0,0,0,0,0,90,G,1,0,0,136
2753,Leimacomys buttneri,Muridae,20,0,0,0,0,0,0,0,0,80,G,1,0,0,55
2754,Myotomys sloggetti,Muridae,0,0,0,0,0,0,10,0,10,80,G,1,1,1,106.25
2755,Myotomys unisulcatus,Muridae,0,0,0,0,0,0,10,0,10,80,G,1,1,1,102.5
2756,Otomys irroratus,Muridae,0,0,0,0,0,0,10,0,10,80,G,1,1,1,118.02
2757,Otomys typus,Muridae,0,0,0,0,0,0,10,0,10,80,G,1,1,1,115.44
2758,Otomys tropicalis,Muridae,0,0,0,0,0,0,10,0,10,80,G,1,1,1,108.83
2759,Otomys saundersiae,Muridae,0,0,0,0,0,0,10,0,10,80,G,1,1,1,103
2760,Otomys orestes,Muridae,0,0,0,0,0,0,20,0,20,60,G,1,1,1,127.2
2761,Otomys occidentalis,Muridae,0,0,0,0,0,0,10,0,10,80,G,1,1,1,115.77
2762,Otomys maximus,Muridae,0,0,0,0,0,0,10,0,10,80,G,1,1,0,192
2763,Otomys laminatus,Muridae,0,0,0,0,0,0,10,0,10,80,G,1,1,1,145
2764,Otomys angoniensis,Muridae,0,0,0,0,0,0,10,0,10,80,G,1,1,1,121.9
2765,Otomys jacksoni,Muridae,0,0,0,0,0,0,20,0,20,60,G,1,1,1,127.2
2766,Otomys uzungwensis,Muridae,0,0,0,0,0,0,20,0,20,60,G,1,1,1,127.2
2767,Otomys dollmani,Muridae,0,0,0,0,0,0,20,0,20,60,G,1,1,1,127.2
2768,Otomys denti,Muridae,0,0,0,0,0,0,10,0,10,80,G,1,1,1,120
2769,Otomys dartmouthi,Muridae,0,0,0,0,0,0,20,0,20,60,G,1,1,1,127.2
2770,Otomys cuanzensis,Muridae,0,0,0,0,0,0,20,0,20,60,G,1,1,1,127.2
2771,Otomys burtoni,Muridae,0,0,0,0,0,0,20,0,20,60,G,1,1,1,127.2
2772,Otomys barbouri,Muridae,0,0,0,0,0,0,20,0,20,60,G,1,1,1,127.2
2773,Otomys anchietae,Muridae,0,0,0,0,0,0,10,0,10,80,G,1,1,1,115.9
2774,Otomys lacustris,Muridae,0,0,0,0,0,0,20,0,20,60,G,1,1,1,127.2
2775,Parotomys littledalei,Muridae,0,0,0,0,0,0,0,0,30,70,G,0,0,1,127
2776,Parotomys brantsii,Muridae,0,0,0,0,0,0,0,0,30,70,G,0,0,1,129.5
2777,Platacanthomys lasiurus,Platacanthomyidae,0,0,0,0,0,0,40,0,30,30,Ar,1,0,0,75
2778,Typhlomys cinereus,Platacanthomyidae,0,0,0,0,0,0,40,0,30,30,Ar,1,0,0,31.2
2779,Eospalax fontanierii,Spalacidae,0,0,0,0,0,0,0,0,50,50,G,1,0,0,256.76
2780,Eospalax rothschildi,Spalacidae,0,0,0,0,0,0,0,0,50,50,G,1,0,0,256.76
2781,Eospalax smithii,Spalacidae,0,0,0,0,0,0,0,0,50,50,G,1,0,0,256.76
2782,Myospalax psilurus,Spalacidae,0,0,0,0,0,0,0,0,50,50,G,1,0,0,259.21
2783,Myospalax aspalax,Spalacidae,0,0,0,0,0,0,0,0,50,50,G,1,0,0,237.75
2784,Myospalax myospalax,Spalacidae,0,0,0,0,0,0,0,0,50,50,G,1,0,0,225
2785,Cannomys badius,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,650
2786,Rhizomys sinensis,Spalacidae,0,0,0,0,0,0,30,0,30,40,G,1,0,0,865
2787,Rhizomys sumatrensis,Spalacidae,0,0,0,0,0,0,30,0,30,40,G,1,0,0,1625
2788,Rhizomys pruinosus,Spalacidae,0,0,0,0,0,0,30,0,30,40,G,1,0,0,2450
2789,Spalax graecus,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,316.04
2790,Spalax nehringi,Spalacidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,295.05
2791,Spalax uralensis,Spalacidae,0,0,0,0,0,0,0,0,20,80,G,1,1,1,295.05
2792,Spalax microphthalmus,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,470
2793,Spalax leucodon,Spalacidae,0,0,0,0,0,0,0,0,30,70,G,0,0,1,188.67
2794,Spalax judaei,Spalacidae,0,0,0,0,0,0,0,0,20,80,G,1,1,1,295.05
2795,Spalax giganteus,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,301.96
2796,Spalax galili,Spalacidae,0,0,0,0,0,0,0,0,20,80,G,1,1,1,295.05
2797,Spalax ehrenbergi,Spalacidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,164.35
2798,Spalax arenarius,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,520
2799,Spalax carmeli,Spalacidae,0,0,0,0,0,0,0,0,20,80,G,1,1,1,295.05
2800,Spalax zemni,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,316.28
2801,Spalax golani,Spalacidae,0,0,0,0,0,0,0,0,20,80,G,1,1,1,295.05
2802,Tachyoryctes ibeanus,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,309.95
2803,Tachyoryctes storeyi,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,309.95
2804,Tachyoryctes splendens,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,212.25
2805,Tachyoryctes spalacinus,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,309.95
2806,Tachyoryctes ruddi,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,309.95
2807,Tachyoryctes ruandae,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,309.95
2808,Tachyoryctes rex,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,309.95
2809,Tachyoryctes macrocephalus,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,596.99
2810,Tachyoryctes daemon,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,309.95
2811,Tachyoryctes audax,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,235
2812,Tachyoryctes annectens,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,309.95
2813,Tachyoryctes ankoliae,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,309.95
2814,Tachyoryctes naivashae,Spalacidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,309.95
2815,Calomyscus grandis,Calomyscidae,20,0,0,0,0,0,0,0,60,20,G,1,0,0,18.62
2816,Calomyscus tsolovi,Calomyscidae,10,0,0,0,0,0,0,0,70,20,G,1,0,0,21.43
2817,Calomyscus urartensis,Calomyscidae,10,0,0,0,0,0,0,0,70,20,G,1,0,0,21.22
2818,Calomyscus hotsoni,Calomyscidae,10,0,0,0,0,0,0,0,70,20,G,1,0,0,21.42
2819,Calomyscus baluchi,Calomyscidae,10,0,0,0,0,0,0,0,70,20,G,1,0,0,21.39
2820,Calomyscus bailwardi,Calomyscidae,10,0,0,0,0,0,0,0,70,20,G,1,0,0,20.4
2821,Calomyscus mystax,Calomyscidae,10,0,0,0,0,0,0,0,70,20,G,1,0,0,17
2822,Calomyscus elburzensis,Calomyscidae,20,0,0,0,0,0,0,0,60,20,G,1,0,0,18.62
2823,Anomalurus beecrofti,Anomaluridae,10,0,0,0,0,0,40,10,0,40,Ar,1,0,0,389
2824,Anomalurus derbianus,Anomaluridae,10,0,0,0,0,0,40,10,0,40,Ar,1,0,0,649.99
2825,Anomalurus pelii,Anomaluridae,10,0,0,0,0,0,40,10,0,40,Ar,1,0,0,1769.99
2826,Anomalurus pusillus,Anomaluridae,10,0,0,0,0,0,40,10,0,40,Ar,1,0,0,250
2827,Idiurus macrotis,Anomaluridae,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,30
2828,Idiurus zenkeri,Anomaluridae,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,100
2829,Zenkerella insignis,Anomaluridae,0,0,0,0,100,0,0,0,0,0,Ar,0,0,1,200
2830,Pedetes capensis,Pedetidae,0,0,0,0,0,0,0,0,10,90,G,1,0,0,3155
2831,Pedetes surdaster,Pedetidae,0,0,0,0,0,0,0,0,10,90,G,1,0,0,3155
2832,Ctenodactylus vali,Ctenodactylidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,175
2833,Ctenodactylus gundi,Ctenodactylidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,289
2834,Felovia vae,Ctenodactylidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,205
2835,Massoutiera mzabi,Ctenodactylidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,194
2836,Pectinator spekei,Ctenodactylidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,160
2837,Bathyergus janetta,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,332
2838,Bathyergus suillus,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,625
2839,Cryptomys hottentotus,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,101.95
2840,Cryptomys zechi,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,223.06
2841,Cryptomys ochraceocinereus,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,200
2842,Cryptomys mechowi,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,272
2843,Cryptomys kafuensis,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,125.41
2844,Cryptomys darlingi,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,65.58
2845,Cryptomys damarensis,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,153.25
2846,Cryptomys bocagei,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,94
2847,Cryptomys foxi,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,183.14
2848,Cryptomys amatus,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,76.74
2849,Cryptomys anselli,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,85.59
2850,Georychus capensis,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,232.67
2851,Heliophobius argenteocinereus,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,181
2852,Heterocephalus glaber,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,55
2853,Atherurus macrourus,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,2000
2854,Atherurus africanus,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,1934
2855,Hystrix africaeaustralis,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,14936.02
2856,Hystrix cristata,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,16250
2857,Hystrix indica,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,12435.83
2858,Hystrix brachyura,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,8450
2859,Hystrix javanica,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,23014.42
2860,Hystrix pumila,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,2740
2861,Hystrix crassispinis,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,5445.03
2862,Hystrix sumatrae,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,3260
2863,Trichys fasciculata,Hystricidae,0,0,0,0,0,0,30,0,0,70,S,1,0,0,1655
2864,Petromus typicus,Petromuridae,0,0,0,0,0,0,30,0,30,40,G,0,1,1,224
2865,Ctenomys juris,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2866,Ctenomys fodax,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2867,Ctenomys frater,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,172.9
2868,Ctenomys fulvus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,262
2869,Ctenomys leucodon,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,243.6
2870,Ctenomys goodfellowi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2871,Ctenomys johannis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2872,Ctenomys boliviensis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,535
2873,Ctenomys knighti,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,316
2874,Ctenomys lami,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2875,Ctenomys latro,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,192
2876,Ctenomys fochi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2877,Ctenomys haigi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,164
2878,Ctenomys flamarioni,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2879,Ctenomys famosus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2880,Ctenomys emilianus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,285.3
2881,Ctenomys dorsalis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,165.6
2882,Ctenomys dorbignyi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2883,Ctenomys coyhaiquensis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2884,Ctenomys conoveri,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,860
2885,Ctenomys coludo,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2886,Ctenomys lewisi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,117.2
2887,Ctenomys bonettoi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,202.3
2888,Ctenomys pundti,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2889,Ctenomys bergi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2890,Ctenomys azarae,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,400
2891,Ctenomys australis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,361.5
2892,Ctenomys budini,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2893,Ctenomys scagliai,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2894,Ctenomys argentinus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,221.3
2895,Ctenomys brasiliensis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,400
2896,Ctenomys yolandae,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2897,Ctenomys viperinus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2898,Ctenomys validus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,232.6
2899,Ctenomys tulduco,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2900,Ctenomys tucumanus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,217
2901,Ctenomys tuconax,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,249
2902,Ctenomys torquatus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,209.5
2903,Ctenomys talarum,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,132.33
2904,Ctenomys sylvanus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2905,Ctenomys steinbachi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,385
2906,Ctenomys pontifex,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,400
2907,Ctenomys sericeus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,400
2908,Ctenomys mendocinus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,163.05
2909,Ctenomys saltarius,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,230
2910,Ctenomys roigi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2911,Ctenomys rionegrensis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2912,Ctenomys porteousi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,192.4
2913,Ctenomys pilarensis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2914,Ctenomys peruanus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,490
2915,Ctenomys perrensi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,400
2916,Ctenomys pearsoni,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,212
2917,Ctenomys osvaldoreigi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
2918,Ctenomys opimus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,361.5
2919,Ctenomys occultus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,150
2920,Ctenomys minutus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,92
2921,Ctenomys sociabilis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,400
2922,Ctenomys colburni,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,400
2923,Ctenomys magellanicus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,272
2924,Ctenomys maulinus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,215
