,taxonid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name,taxonomic_authority,infra_rank,infra_name,population,category,main_common_name
146,1790,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Antrozous,Antrozous pallidus,"(Le Conte, 1856)",NA,NA,NA,LC,Pallid Bat
147,1793,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,Aonyx capensis,"(Schinz, 1821)",NA,NA,NA,NT,African Clawless Otter
148,1794,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,Aonyx congicus,"Lönnberg, 1910",NA,NA,NA,NT,Congo Clawless Otter
149,1802,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,Aotus miconax,"Thomas, 1927",NA,NA,NA,EN,Andean Night Monkey
150,1807,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,Aotus griseimembra,"Elliot, 1912",NA,NA,NA,VU,Grey-handed Night Monkey
151,1808,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,Aotus lemurinus,"I. Geoffroy, 1846",NA,NA,NA,VU,Colombian Night Monkey
152,1869,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,APLODONTIIDAE,Aplodontia,Aplodontia rufa,"(Rafinesque, 1817)",NA,NA,NA,LC,Mountain Beaver
153,1888,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus agrarius,"(Pallas, 1771)",NA,NA,NA,LC,Striped Field Mouse
154,1890,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus chevrieri,"(Milne-Edwards, 1868)",NA,NA,NA,LC,Chevrier's Field Mouse
155,1891,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus draco,"(Barrett-Hamilton, 1900)",NA,NA,NA,LC,South China Field Mouse
156,1892,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus flavicollis,"(Melchior, 1834)",NA,NA,NA,LC,Yellow-necked Field Mouse
157,1894,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus gurkha,"Thomas, 1924",NA,NA,NA,LC,Nepalese Field Mouse
158,1896,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus hyrcanicus,"Vorontsov, Boyeskorov &amp; Mezhzherin, 1992",NA,NA,NA,NT,Hyrcanian Field Mouse
159,1897,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus latronum,"Thomas, 1911",NA,NA,NA,LC,Large-eared Field Mouse
160,1898,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus mystacinus,"(Danford &amp; Alston, 1877)",NA,NA,NA,LC,Eastern Broad-toothed Field Mouse
161,1899,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus peninsulae,"(Thomas, 1907)",NA,NA,NA,LC,Korean Field Mouse
162,1900,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus ponticus,"Sviridenko, 1936",NA,NA,NA,LC,Caucasus Field Mouse
163,1901,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus rusiges,"Miller, 1913",NA,NA,NA,LC,Kashmir Field Mouse
164,1902,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus semotus,"Thomas, 1908",NA,NA,NA,LC,Taiwan Field Mouse
165,1903,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus speciosus,"(Temminck, 1844)",NA,NA,NA,LC,Large Japanese Field Mouse
166,1904,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus sylvaticus,"(Linnaeus, 1758)",NA,NA,NA,LC,Long-tailed Field Mouse
167,1905,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus uralensis,"(Pallas, 1811)",NA,NA,NA,LC,Herb Field Mouse
168,1906,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus pallipes,"(Barrett-Hamilton, 1900)",NA,NA,NA,LC,Himalayan Field Mouse
169,1907,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,Apodemus alpicola,"Heinrich, 1952",NA,NA,NA,LC,Alpine Field Mouse
170,1910,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,Apomys datae,"(Meyer, 1899)",NA,NA,NA,LC,Northern Luzon Apomys
171,1911,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,Apomys hylocetes,"Mearns, 1905",NA,NA,NA,LC,Mindanao Mossy Forest Apomys
172,1912,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,Apomys insignis,"Mearns, 1905",NA,NA,NA,LC,Mindanao Montane Forest Mouse
173,1913,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,Apomys littoralis,"(Sanborn, 1952)",NA,NA,NA,DD,Mindanao Lowland Apomys
174,1914,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,Apomys microdon,"Hollister, 1913",NA,NA,NA,LC,Small Luzon Apomys
175,1915,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,Apomys musculus,"Miller, 1911",NA,NA,NA,LC,Least Philippine Apomys
176,1916,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,Apomys sacobianus,"Johnson, 1962",NA,NA,NA,LC,Long-nosed Luzon Apomys
177,1917,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,Apomys gracilirostris,"Ruedas, 1995",NA,NA,NA,LC,Large Mindoro Apomys
178,1933,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Aproteles,Aproteles bulmerae,"Menzies, 1977",NA,NA,NA,CR,Bulmer's Fruit Bat
179,2017,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Arborimus,Arborimus albipes,"(Merriam, 1901)",NA,NA,NA,LC,White-footed Vole
180,2018,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Arborimus,Arborimus pomo,"Johnson &amp; George, 1991",NA,NA,NA,NT,Sonoma Tree Vole
181,2045,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Archboldomys,Archboldomys luzonensis,"Musser, 1982",NA,NA,NA,VU,Isarog Shrew Mouse
182,2053,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Arctocebus,Arctocebus aureus,"de Winton, 1902",NA,NA,NA,LC,Golden Angwantibo
183,2054,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Arctocebus,Arctocebus calabarensis,"(J.A. Smith, 1860)",NA,NA,NA,NT,Calabar Angwantibo
184,2055,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,Arctocephalus australis,"(Zimmermann, 1783)",NA,NA,NA,LC,South American Fur Seal
185,2057,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,Arctocephalus galapagoensis,"Heller, 1904",NA,NA,NA,EN,Galápagos Fur Seal
186,2058,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,Arctocephalus gazella,"(Peters, 1875)",NA,NA,NA,LC,Antarctic Fur Seal
187,2059,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,Arctocephalus philippii,"(Peters, 1866)",NA,NA,NA,LC,Juan Fernández Fur Seal
188,2060,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,Arctocephalus pusillus,"(Schreber, 1775)",NA,NA,NA,LC,Afro-Australian Fur Seal
189,2061,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,Arctocephalus townsendi,"Merriam, 1897",NA,NA,NA,LC,Guadalupe Fur Seal
190,2062,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,Arctocephalus tropicalis,"(J.E. Gray, 1872)",NA,NA,NA,LC,Subantarctic Fur Seal
191,2089,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Ardops,Ardops nichollsi,"(Thomas, 1891)",NA,NA,NA,LC,Tree Bat
192,2110,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Ariteus,Ariteus flavescens,"(Gray, 1831)",NA,NA,NA,LC,Jamaican Fig-eating Bat
193,2121,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,Artibeus amplus,"Handley, 1987",NA,NA,NA,LC,Large Fruit-eating Bat
194,2122,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,Dermanura anderseni,"(Osgood, 1916)",NA,NA,NA,LC,Andersen's Fruit-eating Bat
195,2123,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,Dermanura azteca,"(K. Andersen, 1906)",NA,NA,NA,LC,Aztec Fruit-eating Bat
196,2124,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,Dermanura cinerea,"Gervais, 1856",NA,NA,NA,LC,Gervais's Fruit-eating Bat
197,2125,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,Artibeus concolor,"Peters, 1865",NA,NA,NA,LC,Brown Fruit-eating Bat
198,2126,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,Artibeus fimbriatus,"Gray, 1838",NA,NA,NA,LC,Fringed Fruit-eating Bat
199,2127,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,Artibeus fraterculus,"Anthony, 1924",NA,NA,NA,LC,Fraternal Fruit-eating Bat
200,2129,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,Dermanura gnoma,"(Handley, 1987)",NA,NA,NA,LC,Dwarf Fruit-eating Bat
201,2130,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Enchisthenes,Enchisthenes hartii,"(Thomas, 1892)",NA,NA,NA,LC,Velvety Fruit-eating Bat
202,2131,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,Artibeus hirsutus,"K. Andersen, 1906",NA,NA,NA,LC,Hairy Fruit-eating Bat
203,2132,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,Artibeus inopinatus,"Davis &amp; Carter, 1964",NA,NA,NA,DD,Honduran Fruit-eating Bat
204,2136,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,Artibeus lituratus,"(Olfers, 1818)",NA,NA,NA,LC,Great Fruit-eating Bat
205,2137,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,Artibeus obscurus,"Schinz, 1821",NA,NA,NA,LC,Dark Fruit-eating Bat
206,2139,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,Artibeus planirostris,"(Spix, 1823)",NA,NA,NA,LC,Flat-faced Fruit-eating Bat
207,2140,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,Dermanura tolteca,"Saussure, 1860",NA,NA,NA,LC,Toltec Fruit-eating Bat
208,2144,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Arvicanthis,Arvicanthis abyssinicus,"(Rüppell, 1842)",NA,NA,NA,LC,Abyssinian Grass Rat
209,2145,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Arvicanthis,Arvicanthis blicki,"Frick, 1914",NA,NA,NA,NT,Blick's Grass Rat
210,2146,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Arvicanthis,Arvicanthis nairobae,"J.A. Allen, 1909",NA,NA,NA,LC,Nairobi Grass Rat
211,2147,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Arvicanthis,Arvicanthis niloticus,"(É. Geoffroy, 1803)",NA,NA,NA,LC,African Grass Rat
212,2148,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Arvicanthis,Arvicanthis neumanni,"Matschie, 1894",NA,NA,NA,LC,Neumann’s Arvicanthis
213,2150,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Arvicola,Arvicola sapidus,"Miller, 1908",NA,NA,NA,VU,Southern Water Vole
214,2153,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Asellia,Asellia patrizii,"De Beaux, 1931",NA,NA,NA,LC,Patrizi's Trident Leaf-nosed Bat
215,2156,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Aselliscus,Aselliscus tricuspidatus,"(Temminck, 1835)",NA,NA,NA,LC,Trident Leaf-nosed Bat
216,2274,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Atelerix,Atelerix frontalis,"A. Smith, 1831",NA,NA,NA,LC,Southern African Hedgehog
217,2275,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Atelerix,Atelerix sclateri,"Anderson, 1895",NA,NA,NA,LC,Somali Hedgehog
218,2276,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles,Ateles belzebuth,"É. Geoffroy, 1806",NA,NA,NA,EN,White-bellied Spider Monkey
219,2279,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles,Ateles geoffroyi,"Kuhl, 1820",NA,NA,NA,EN,Geoffroy’s Spider Monkey
220,2282,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles,Ateles marginatus,"(É. Geoffroy, 1809)",NA,NA,NA,EN,White-cheeked Spider Monkey
221,2283,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles,Ateles paniscus,"(Linnaeus, 1758)",NA,NA,NA,VU,Guiana Spider Monkey
222,2353,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HYSTRICIDAE,Atherurus,Atherurus africanus,"Gray, 1842",NA,NA,NA,LC,African Brush-tailed Porcupine
223,2354,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HYSTRICIDAE,Atherurus,Atherurus macrourus,"(Linnaeus, 1758)",NA,NA,NA,LC,Asiatic Brush-tailed Porcupine
224,2358,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Atlantoxerus,Atlantoxerus getulus,"(Linnaeus, 1758)",NA,NA,NA,LC,Barbary Ground Squirrel
225,2395,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Auliscomys,Auliscomys boliviensis,"(Waterhouse, 1846)",NA,NA,NA,LC,Bolivian Big-eared Mouse
226,2396,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Loxodontomys,Loxodontomys micropus,"(Waterhouse, 1837)",NA,NA,NA,LC,Southern Pericote
227,2397,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Auliscomys,Auliscomys pictus,"(Thomas, 1884)",NA,NA,NA,LC,Painted Big-eared Mouse
228,2398,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Auliscomys,Auliscomys sublimis,"(Thomas, 1900)",NA,NA,NA,LC,Andean Big-eared Mouse
229,2434,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Avahi,Avahi laniger,"(Gmelin, 1788)",NA,NA,NA,VU,Eastern Woolly Lemur
230,2435,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Avahi,Avahi occidentalis,"von Lorenz-Liburnau, 1898",NA,NA,NA,VU,Lorenz Von Liburnau’s Woolly Lemur
231,2446,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Axis,Axis calamianensis,"(Heude, 1888)",NA,NA,NA,EN,Calamian Deer
232,2447,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Axis,Axis kuhlii,"(Temminck, 1836)",NA,NA,NA,CR,Bawean Deer
233,2461,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,SUIDAE,Babyrousa,Babyrousa babyrussa,"(Linnaeus, 1758)",NA,NA,NA,VU,Hairy Babirusa
234,2465,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Baiomys,Baiomys musculus,"(Merriam, 1892)",NA,NA,NA,LC,Southern Pygmy Mouse
235,2466,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Baiomys,Baiomys taylori,"(Thomas, 1887)",NA,NA,NA,LC,Northern Pygmy Mouse
236,2467,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BALAENIDAE,Balaena,Balaena mysticetus,"Linnaeus, 1758",NA,NA,NA,LC,Bowhead Whale
237,2468,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BALAENIDAE,Balaena,Balaena mysticetus,"Linnaeus, 1758",NA,NA,Bering-Chukchi-Beaufort Sea subpopulation,LR/cd,Bowhead Whale Bering-Chukchi-Beaufort Seas subpopulation
238,2469,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BALAENIDAE,Balaena,Balaena mysticetus,"Linnaeus, 1758",NA,NA,Okhotsk Sea subpopulation,EN,Okhotsk Sea Bowhead Whale
239,2472,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BALAENIDAE,Balaena,Balaena mysticetus,"Linnaeus, 1758",NA,NA,East Greenland-Svalbard-Barents Sea subpopulation,EN,Bowhead Whale
240,2474,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BALAENOPTERIDAE,Balaenoptera,Balaenoptera acutorostrata,"Lacépède, 1804",NA,NA,NA,LC,Common Minke Whale
241,2475,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BALAENOPTERIDAE,Balaenoptera,Balaenoptera borealis,"Lesson, 1828",NA,NA,NA,EN,Sei Whale
242,2476,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BALAENOPTERIDAE,Balaenoptera,Balaenoptera edeni,"Anderson, 1879",NA,NA,NA,LC,Bryde's Whale
243,2477,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BALAENOPTERIDAE,Balaenoptera,Balaenoptera musculus,"(Linnaeus, 1758)",NA,NA,NA,EN,Blue Whale
244,2478,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BALAENOPTERIDAE,Balaenoptera,Balaenoptera physalus,"(Linnaeus, 1758)",NA,NA,NA,VU,Fin Whale
245,2480,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BALAENOPTERIDAE,Balaenoptera,Balaenoptera bonaerensis,"Burmeister, 1867",NA,NA,NA,NT,Antarctic Minke Whale
246,2531,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Balantiopteryx,Balantiopteryx infusca,"(Thomas, 1897)",NA,NA,NA,VU,Ecuadorian Sac-winged Bat
247,2532,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Balantiopteryx,Balantiopteryx io,"Thomas, 1904",NA,NA,NA,VU,Thomas's Sac-winged Bat
248,2533,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Balantiopteryx,Balantiopteryx plicata,"Peters, 1867",NA,NA,NA,LC,Gray Sac-winged Bat
249,2540,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bandicota,Bandicota bengalensis,"(Gray, 1835)",NA,NA,NA,LC,Lesser Bandicoot Rat
250,2541,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bandicota,Bandicota indica,"(Bechstein, 1800)",NA,NA,NA,LC,Greater Bandicoot Rat
251,2542,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bandicota,Bandicota savilei,"Thomas, 1916",NA,NA,NA,LC,Savile’s Bandicoot Rat
252,2553,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Barbastella,Barbastella barbastellus,"(Schreber, 1774)",NA,NA,NA,NT,Western Barbastelle
253,2613,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PROCYONIDAE,Bassariscus,Bassariscus sumichrasti,"(Saussure, 1860)",NA,NA,NA,LC,Cacomistle
254,2619,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Bathyergus,Bathyergus janetta,"Thomas & Schwann, 1904",NA,NA,NA,LC,Namaqua Dune Mole Rat
255,2620,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Bathyergus,Bathyergus suillus,"(Schreber, 1782)",NA,NA,NA,LC,Cape Dune Mole Rat
256,2642,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Batomys,Batomys dentatus,"Miller, 1911",NA,NA,NA,DD,Large-toothed Batomys
257,2643,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Batomys,Batomys salomonseni,"(Sanborn, 1953)",NA,NA,NA,LC,Mindanao Batomys
258,2675,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,HERPESTIDAE,Bdeogale,Bdeogale jacksoni,"(Thomas, 1894)",NA,NA,NA,NT,Jackson's Mongoose
259,2676,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Beamys,Beamys hindei,"Thomas, 1909",NA,NA,NA,LC,Long-tailed Pouched Rat
260,2756,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Belomys,Belomys pearsonii,"(Gray, 1842)",NA,NA,NA,DD,Hairy-footed Flying Squirrel
261,2762,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,ZIPHIIDAE,Berardius,Berardius arnuxii,"Duvernoy, 1851",NA,NA,NA,LC,Arnoux's Beaked Whale
262,2763,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,ZIPHIIDAE,Berardius,Berardius bairdii,"Stejneger, 1883",NA,NA,NA,LC,Baird's Beaked Whale
263,2767,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Berylmys,Berylmys berdmorei,"(Blyth, 1851)",NA,NA,NA,LC,Berdmore’s Berylmys
264,2768,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Berylmys,Berylmys bowersi,"(Anderson, 1879)",NA,NA,NA,LC,Bower's White-toothed Rat
265,2769,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Berylmys,Berylmys mackenziei,"(Thomas, 1916)",NA,NA,NA,DD,Kenneth's White-toothed Rat
266,2770,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Berylmys,Berylmys manipulus,"(Thomas, 1916)",NA,NA,NA,DD,Manipur White-toothed Rat
267,2783,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Bettongia,Bettongia gaimardi,"(Desmarest, 1822)",NA,NA,NA,NT,Tasmanian Bettong
268,2784,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Bettongia,Bettongia lesueur,"(Quoy &amp; Gaimard, 1824)",NA,NA,NA,NT,Burrowing Bettong
269,2785,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Bettongia,Bettongia penicillata,"Gray, 1837",NA,NA,NA,CR,Woylie
270,2787,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Bettongia,Bettongia tropica,"Wakefield, 1967",NA,NA,NA,EN,Northern Bettong
271,2801,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Bibimys,Bibimys chacoensis,"(Shamel, 1931)",NA,NA,NA,LC,Chaco Crimson-nosed Rat
272,2802,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Bibimys,Bibimys labiosus,"(Winge, 1887)",NA,NA,NA,LC,Large-lipped Crimson-nosed Rat
273,2803,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Bibimys,Bibimys torresi,"Massoia, 1979",NA,NA,NA,VU,Torres's Crimson-nosed Rat
274,2814,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bison,Bison bonasus,"(Linnaeus, 1758)",NA,NA,NA,NT,European Bison
275,2815,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bison,Bison bison,"(Linnaeus, 1758)",NA,NA,NA,NT,American Bison
276,2816,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Biswamoyopterus,Biswamoyopterus biswasi,"Saha, 1981",NA,NA,NA,CR,Namdapha Flying Squirrel
277,2823,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus afghanus,"O. Thomas, 1912",NA,NA,NA,LC,Afghan Vole
278,2824,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus bucharensis,"Vinogradov, 1930",NA,NA,NA,LC,Bucharian Vole
279,2825,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Blarinella,Blarinella wardi,"Thomas, 1915",NA,NA,NA,LC,Burmese Short-tailed Shrew
280,2827,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Blarinomys,Blarinomys breviceps,"(Winge, 1887)",NA,NA,NA,LC,Brazilian Shrew Mouse
281,2828,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Blastocerus,Blastocerus dichotomus,"(Illiger, 1815)",NA,NA,NA,VU,Marsh Deer
282,2857,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,Necromys amoenus,"(Thomas, 1900)",NA,NA,NA,LC,Pleasant Bolo Mouse
283,2858,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,Necromys lactens,"(Thomas, 1918)",NA,NA,NA,LC,Rufous-bellied Bolo Mouse
284,2859,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,Necromys lasiurus,"(Lund, 1840)",NA,NA,NA,LC,Hairy-tailed Bolo Mouse
285,2860,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,Necromys obscurus,"(Waterhouse, 1837)",NA,NA,NA,LC,Dark Bolo Mouse
