"","taxonid","kingdom_name","phylum_name","class_name","order_name","family_name","genus_name","scientific_name","taxonomic_authority","infra_rank","infra_name","population","category","main_common_name"
"4949",22705473,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala meyeri","Salvadori, 1890",NA,NA,NA,"LC","Vogelkop Whistler"
"4950",22705476,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala griseiceps","Gray, 1858",NA,NA,NA,"LC","Brown Whistler"
"4951",22705481,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala simplex","Gould, 1843",NA,NA,NA,"LC","Grey Whistler"
"4952",22705486,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala orpheus","Jardine, 1849",NA,NA,NA,"LC","Fawn-breasted Whistler"
"4953",22705493,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala soror","Sclater, 1874",NA,NA,NA,"LC","Sclater's Whistler"
"4954",22705496,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala lorentzi","Mayr, 1931",NA,NA,NA,"LC","Lorentz's Whistler"
"4955",22705499,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala melanura","Gould, 1843",NA,NA,NA,"LC","Black-tailed Whistler"
"4956",22705503,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala caledonica","(Gmelin, 1788)",NA,NA,NA,"LC","New Caledonian Whistler"
"4957",22705507,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala flavifrons","(Peale, 1848)",NA,NA,NA,"LC","Samoan Whistler"
"4958",22705510,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala jacquinoti","Bonaparte, 1850",NA,NA,NA,"NT","Tongan Whistler"
"4959",22705513,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala schlegelii","Schlegel, 1871",NA,NA,NA,"LC","Regent Whistler"
"4960",22705516,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala nudigula","Hartert, 1897",NA,NA,NA,"LC","Bare-throated Whistler"
"4961",22705522,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala aurea","Reichenow, 1899",NA,NA,NA,"LC","Golden-backed Whistler"
"4962",22705525,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala griseonota","Gray, 1862",NA,NA,NA,"LC","Drab Whistler"
"4963",22705528,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala arctitorquis","Sclater, 1883",NA,NA,NA,"LC","Wallacean Whistler"
"4964",22705531,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala monacha","Gray, 1858",NA,NA,NA,"LC","Black-headed Whistler"
"4965",22705534,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala leucogastra","Salvadori &amp; d'Albertis, 1876",NA,NA,NA,"LC","White-bellied Whistler"
"4966",22705537,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala rufiventris","(Latham, 1801)",NA,NA,NA,"LC","Rufous Whistler"
"4967",22705540,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala lanioides","Gould, 1840",NA,NA,NA,"LC","White-breasted Whistler"
"4968",22705543,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Colluricincla","Colluricincla tenebrosa","(Reichenow, 1915)",NA,NA,NA,"LC","Sooty Shrike-thrush"
"4969",22705547,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Colluricincla","Colluricincla megarhyncha","(Quoy & Gaimard, 1830)",NA,NA,NA,"LC","Little Shrike-thrush"
"4970",22705553,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Colluricincla","Colluricincla boweri","Ramsay, 1885",NA,NA,NA,"VU","Bower's Shrike-thrush"
"4971",22705557,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Colluricincla","Colluricincla woodwardi","Hartert, 1905",NA,NA,NA,"LC","Sandstone Shrike-thrush"
"4972",22705561,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Colluricincla","Colluricincla harmonica","(Latham, 1801)",NA,NA,NA,"LC","Grey Shrike-thrush"
"4973",22705565,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pachycephala","Pachycephala tenebrosa","(Hartlaub &amp; Finsch, 1868)",NA,NA,NA,"LC","Morningbird"
"4974",22705576,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","ORIOLIDAE","Pitohui","Pitohui dichrous","(Bonaparte, 1850)",NA,NA,NA,"LC","Hooded Pitohui"
"4975",22705579,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pseudorectes","Pseudorectes incertus","(van Oort, 1909)",NA,NA,NA,"LC","White-bellied Pitohui"
"4976",22705583,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Pseudorectes","Pseudorectes ferrugineus","(Bonaparte, 1850)",NA,NA,NA,"LC","Rusty Pitohui"
"4977",22705586,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","OREOICIDAE","Ornorectes","Ornorectes cristatus","(Salvadori, 1875)",NA,NA,NA,"LC","Piping Bellbird"
"4978",22705589,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PACHYCEPHALIDAE","Melanorectes","Melanorectes nigrescens","(Schlegel, 1871)",NA,NA,NA,"LC","Black Pitohui"
"4979",22705592,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","EULACESTOMATIDAE","Eulacestoma","Eulacestoma nigropectus","De Vis, 1894",NA,NA,NA,"LC","Wattled Ploughbill"
"4980",22705595,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","ORIOLIDAE","Turnagra","Turnagra capensis","(Sparrman, 1787)",NA,NA,NA,"EX","South Island Piopio"
"4981",22705602,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PLATYLOPHIDAE","Platylophus","Platylophus galericulatus","(Cuvier, 1816)",NA,NA,NA,"NT","Crested Shrikejay"
"4982",22705608,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Gymnorhinus","Gymnorhinus cyanocephalus","Wied, 1841",NA,NA,NA,"VU","Pinyon Jay"
"4983",22705611,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocitta","Cyanocitta cristata","(Linnaeus, 1758)",NA,NA,NA,"LC","Blue Jay"
"4984",22705614,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocitta","Cyanocitta stelleri","(Gmelin, 1788)",NA,NA,NA,"LC","Steller's Jay"
"4985",22705629,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Aphelocoma","Aphelocoma coerulescens","(Bosc, 1795)",NA,NA,NA,"VU","Florida Scrub-jay"
"4986",22705642,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Aphelocoma","Aphelocoma unicolor","(Du Bus, 1847)",NA,NA,NA,"LC","Unicolored Jay"
"4987",22705649,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanolyca","Cyanolyca turcosa","(Bonaparte, 1853)",NA,NA,NA,"LC","Turquoise Jay"
"4988",22705652,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanolyca","Cyanolyca viridicyanus","(d'Orbigny &amp; Lafresnaye, 1838)",NA,NA,NA,"LC","White-collared Jay"
"4989",22705663,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanolyca","Cyanolyca cucullata","(Ridgway, 1885)",NA,NA,NA,"LC","Azure-hooded Jay"
"4990",22705666,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanolyca","Cyanolyca pulchra","(Lawrence, 1876)",NA,NA,NA,"NT","Beautiful Jay"
"4991",22705669,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanolyca","Cyanolyca pumilo","(Strickland, 1849)",NA,NA,NA,"LC","Black-throated Jay"
"4992",22705672,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanolyca","Cyanolyca nanus","(Du Bus, 1847)",NA,NA,NA,"NT","Dwarf Jay"
"4993",22705675,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanolyca","Cyanolyca mirabilis","Nelson, 1903",NA,NA,NA,"VU","White-throated Jay"
"4994",22705678,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanolyca","Cyanolyca argentigula","(Lawrence, 1875)",NA,NA,NA,"LC","Silvery-throated Jay"
"4995",22705681,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax melanocyaneus","(Hartlaub, 1844)",NA,NA,NA,"LC","Bushy-crested Jay"
"4996",22705687,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax sanblasianus","(Lafresnaye, 1842)",NA,NA,NA,"LC","San Blas Jay"
"4997",22705693,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax yucatanicus","(Dubois, 1875)",NA,NA,NA,"LC","Yucatan Jay"
"4998",22705699,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax beecheii","(Vigors, 1829)",NA,NA,NA,"LC","Purplish-backed Jay"
"4999",22705705,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax cyanomelas","(Vieillot, 1818)",NA,NA,NA,"LC","Purplish Jay"
"5000",22705708,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax coeruleus","(Vieillot, 1818)",NA,NA,NA,"NT","Azure Jay"
"5001",22705711,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax violaceus","Du Bus, 1847",NA,NA,NA,"LC","Violaceous Jay"
"5002",22705714,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax cristatellus","Temminck, 1823",NA,NA,NA,"LC","Curl-crested Jay"
"5003",22705717,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax heilprini","Gentry, 1885",NA,NA,NA,"LC","Azure-naped Jay"
"5004",22705720,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax cayanus","(Linnaeus, 1766)",NA,NA,NA,"LC","Cayenne Jay"
"5005",22705723,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax affinis","Pelzeln, 1856",NA,NA,NA,"LC","Black-chested Jay"
"5006",22705726,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax dickeyi","Moore, 1935",NA,NA,NA,"NT","Tufted Jay"
"5007",22705729,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax chrysops","(Vieillot, 1818)",NA,NA,NA,"LC","Plush-crested Jay"
"5008",22705732,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax cyanopogon","(Wied, 1821)",NA,NA,NA,"LC","White-naped Jay"
"5009",22705735,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax mystacalis","(Geoffroy Saint-Hilaire, 1835)",NA,NA,NA,"LC","White-tailed Jay"
"5010",22705738,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax yncas","(Boddaert, 1783)",NA,NA,NA,"LC","Green Jay"
"5011",22705742,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax morio","(Wagler, 1829)",NA,NA,NA,"LC","Brown Jay"
"5012",22705756,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax colliei","(Vigors, 1829)",NA,NA,NA,"LC","Black-throated Magpie-jay"
"5013",22705760,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cyanocorax","Cyanocorax formosus","(Swainson, 1827)",NA,NA,NA,"LC","White-throated Magpie-jay"
"5014",22705768,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Garrulus","Garrulus lanceolatus","Vigors, 1831",NA,NA,NA,"LC","Black-headed Jay"
"5015",22705771,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Garrulus","Garrulus lidthi","Bonaparte, 1851",NA,NA,NA,"VU","Amami Jay"
"5016",22705775,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Perisoreus","Perisoreus infaustus","(Linnaeus, 1758)",NA,NA,NA,"LC","Siberian Jay"
"5017",22705778,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Perisoreus","Perisoreus internigrans","(Thayer & Bangs, 1912)",NA,NA,NA,"NT","Sichuan Jay"
"5018",22705783,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Perisoreus","Perisoreus canadensis","(Linnaeus, 1766)",NA,NA,NA,"LC","Grey Jay"
"5019",22705787,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Urocissa","Urocissa ornata","(Wagler, 1829)",NA,NA,NA,"VU","Sri Lanka Blue Magpie"
"5020",22705793,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Urocissa","Urocissa caerulea","Gould, 1863",NA,NA,NA,"LC","Taiwan Blue Magpie"
"5021",22705798,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Urocissa","Urocissa flavirostris","(Blyth, 1846)",NA,NA,NA,"LC","Yellow-billed Blue Magpie"
"5022",22705802,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Urocissa","Urocissa erythroryncha","(Boddaert, 1783)",NA,NA,NA,"LC","Red-billed Blue Magpie"
"5023",22705809,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cissa","Cissa chinensis","(Boddaert, 1783)",NA,NA,NA,"LC","Common Green Magpie"
"5024",22705813,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Cissa","Cissa hypoleuca","Salvadori & Giglioli, 1885",NA,NA,NA,"LC","Indochinese Green Magpie"
"5025",22705836,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Dendrocitta","Dendrocitta vagabunda","(Latham, 1790)",NA,NA,NA,"LC","Rufous Treepie"
"5026",22705839,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Dendrocitta","Dendrocitta formosae","Swinhoe, 1863",NA,NA,NA,"LC","Grey Treepie"
"5027",22705846,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Dendrocitta","Dendrocitta leucogastra","Gould, 1833",NA,NA,NA,"LC","White-bellied Treepie"
"5028",22705849,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Dendrocitta","Dendrocitta frontalis","Horsfield, 1840",NA,NA,NA,"LC","Collared Treepie"
"5029",22705852,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Dendrocitta","Dendrocitta bayleii","Blyth, 1863",NA,NA,NA,"VU","Andaman Treepie"
"5030",22705855,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Crypsirina","Crypsirina temia","(Daudin, 1800)",NA,NA,NA,"LC","Racquet-tailed Treepie"
"5031",22705858,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Crypsirina","Crypsirina cucullata","Jerdon, 1862",NA,NA,NA,"NT","Hooded Treepie"
"5032",22705862,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Temnurus","Temnurus temnurus","(Temminck, 1825)",NA,NA,NA,"LC","Ratchet-tailed Treepie"
"5033",22705874,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Pica","Pica nutalli","(Audubon, 1837)",NA,NA,NA,"VU","Yellow-billed Magpie"
"5034",22705877,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Zavattariornis","Zavattariornis stresemanni","Moltoni, 1938",NA,NA,NA,"EN","Ethiopian Bushcrow"
"5035",22705883,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Podoces","Podoces hendersoni","Hume, 1871",NA,NA,NA,"LC","Mongolian Ground-jay"
"5036",22705888,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Podoces","Podoces biddulphi","Hume, 1874",NA,NA,NA,"NT","Xinjiang Ground-jay"
"5037",22705893,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Podoces","Podoces panderi","Fischer, 1821",NA,NA,NA,"LC","Turkestan Ground-jay"
"5038",22705898,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Podoces","Podoces pleskei","Zarudny, 1896",NA,NA,NA,"LC","Iranian Ground-jay"
"5039",22705903,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PARIDAE","Pseudopodoces","Pseudopodoces humilis","(Hume, 1871)",NA,NA,NA,"LC","Ground Tit"
"5040",22705909,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Nucifraga","Nucifraga columbiana","(Wilson, 1811)",NA,NA,NA,"LC","Clark's Nutcracker"
"5041",22705916,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Pyrrhocorax","Pyrrhocorax pyrrhocorax","(Linnaeus, 1758)",NA,NA,NA,"LC","Red-billed Chough"
"5042",22705921,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Pyrrhocorax","Pyrrhocorax graculus","(Linnaeus, 1766)",NA,NA,NA,"LC","Yellow-billed Chough"
"5043",22705925,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Ptilostomus","Ptilostomus afer","(Linnaeus, 1766)",NA,NA,NA,"LC","Piapiac"
"5044",22705929,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus monedula","Linnaeus, 1758",NA,NA,NA,"LC","Eurasian Jackdaw"
"5045",22705935,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus dauuricus","Pallas, 1776",NA,NA,NA,"LC","Daurian Jackdaw"
"5046",22705938,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus splendens","Vieillot, 1817",NA,NA,NA,"LC","House Crow"
"5047",22705944,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus moneduloides","Lesson, 1831",NA,NA,NA,"LC","New Caledonian Crow"
"5048",22705950,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus typicus","(Bonaparte, 1853)",NA,NA,NA,"LC","Piping Crow"
"5049",22705953,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus unicolor","(Rothschild & Hartert, 1900)",NA,NA,NA,"CR","Banggai Crow"
"5050",22705956,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus florensis","Büttikofer, 1894",NA,NA,NA,"EN","Flores Crow"
"5051",22705959,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus kubaryi","Reichenow, 1885",NA,NA,NA,"CR","Mariana Crow"
"5052",22705963,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus validus","Bonaparte, 1851",NA,NA,NA,"NT","Long-billed Crow"
"5053",22705966,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus meeki","Rothschild, 1904",NA,NA,NA,"LC","Bougainville Crow"
"5054",22705969,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus woodfordi","(Ogilvie-Grant, 1887)",NA,NA,NA,"LC","White-billed Crow"
"5055",22705972,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus fuscicapillus","Gray, 1859",NA,NA,NA,"LC","Brown-headed Crow"
"5056",22705975,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus tristis","Lesson & Garnot, 1827",NA,NA,NA,"LC","Grey Crow"
"5057",22705978,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus capensis","Lichtenstein, 1823",NA,NA,NA,"LC","Cape Crow"
"5058",22705983,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus frugilegus","Linnaeus, 1758",NA,NA,NA,"LC","Rook"
"5059",22705986,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus caurinus","Baird, 1858",NA,NA,NA,"LC","Northwestern Crow"
"5060",22705990,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus brachyrhynchos","Brehm, 1822",NA,NA,NA,"LC","American Crow"
"5061",22705993,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus ossifragus","Wilson, 1812",NA,NA,NA,"LC","Fish Crow"
"5062",22705996,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus imparatus","Peters, 1929",NA,NA,NA,"LC","Tamaulipas Crow"
"5063",22705999,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus sinaloae","Davis, 1958",NA,NA,NA,"LC","Sinaloa Crow"
"5064",22706007,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus jamaicensis","Gmelin, 1788",NA,NA,NA,"NT","Jamaican Crow"
"5065",22706010,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus nasicus","Temminck, 1826",NA,NA,NA,"LC","Cuban Crow"
"5066",22706013,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus leucognaphalus","Daudin, 1800",NA,NA,NA,"VU","White-necked Crow"
"5067",22706016,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus corone","Linnaeus, 1758",NA,NA,NA,"LC","Carrion Crow"
"5068",22706030,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus bennetti","North, 1901",NA,NA,NA,"LC","Little Crow"
"5069",22706033,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus coronoides","Vigors & Horsfield, 1827",NA,NA,NA,"LC","Australian Raven"
"5070",22706036,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus mellori","Mathews, 1912",NA,NA,NA,"LC","Little Raven"
"5071",22706049,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus pectoralis","Gould, 1836",NA,NA,NA,"VU","Collared Crow"
"5072",22706052,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus hawaiiensis","Peale, 1848",NA,NA,NA,"EW","Hawaiian Crow"
"5073",22706055,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus cryptoleucus","Couch, 1854",NA,NA,NA,"LC","Chihuahuan Raven"
"5074",22706064,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus ruficollis","Lesson, 1831",NA,NA,NA,"LC","Brown-necked Raven"
"5075",22706068,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus corax","Linnaeus, 1758",NA,NA,NA,"LC","Common Raven"
"5076",22706073,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus rhipidurus","Hartert, 1918",NA,NA,NA,"LC","Fan-tailed Raven"
"5077",22706077,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus albicollis","Latham, 1790",NA,NA,NA,"LC","White-necked Raven"
"5078",22706081,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CORVIDAE","Corvus","Corvus crassirostris","Rüppell, 1836",NA,NA,NA,"LC","Thick-billed Raven"
"5079",22706085,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","MELAMPITTIDAE","Melampitta","Melampitta lugubris","Schlegel, 1873",NA,NA,NA,"LC","Lesser Melampitta"
"5080",22706088,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","MELAMPITTIDAE","Megalampitta","Megalampitta gigantea","(Rothschild, 1899)",NA,NA,NA,"LC","Greater Melampitta"
"5081",22706091,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CNEMOPHILIDAE","Loboparadisea","Loboparadisea sericea","Rothschild, 1896",NA,NA,NA,"LC","Yellow-breasted Satinbird"
"5082",22706100,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","CNEMOPHILIDAE","Cnemophilus","Cnemophilus loriae","(Salvadori, 1894)",NA,NA,NA,"LC","Loria's Satinbird"
"5083",22706104,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","MELIPHAGIDAE","Macgregoria","Macgregoria pulchra","De Vis, 1897",NA,NA,NA,"VU","Macgregor's Honeyeater"
"5084",22706114,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PARADISAEIDAE","Manucodia","Manucodia ater","(Lesson, 1830)",NA,NA,NA,"LC","Glossy-mantled Manucode"
"5085",22706121,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PARADISAEIDAE","Manucodia","Manucodia chalybatus","(Pennant, 1781)",NA,NA,NA,"LC","Crinkle-collared Manucode"
"5086",22706128,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PARADISAEIDAE","Manucodia","Manucodia comrii","Sclater, 1876",NA,NA,NA,"LC","Curl-crested Manucode"
"5087",22706131,"ANIMALIA","CHORDATA","AVES","PASSERIFORMES","PARADISAEIDAE","Manucodia","Manucodia jobiensis","Salvadori, 1876",NA,NA,NA,"LC","Jobi Manucode"
