"","IUCN_Species","Avonet_Species","Aquaculture","Climate_Change","Conflict","Crops","Dams_Water","Fire","Fishing","Geo_Event","Hunting","Inv_Disease","Livestock","Logging","Other_Develop","Plantations","Pollution","Rec_Work","category","Mass","Trophic_Niche","Genus","Genus_Avg_Mass","Genus_Trophic_data","Genus_Trophic","Body_Mass","Functional_Group"
"8904","Motacilla samveasnae","Motacilla samveasnae",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"NT",22.7,"Invertivore","Motacilla",22.3333333333333,12,"Invertivore",22.7,"Invertivore"
"8905","Anas carolinensis","Anas carolinensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",341.9,"Aquatic predator","Anas",697.126666666667,30,"Herbivore aquatic",341.9,"Aquatic predator"
"8906","Phylloscopus orientalis","Phylloscopus orientalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.5,"Invertivore","Phylloscopus",8.0253164556962,79,"Invertivore",8.5,"Invertivore"
"8907","Phylloscopus humei","Phylloscopus humei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6,"Invertivore","Phylloscopus",8.0253164556962,79,"Invertivore",6,"Invertivore"
"8908","Phylloscopus ibericus","Phylloscopus ibericus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.3,"Invertivore","Phylloscopus",8.0253164556962,79,"Invertivore",8.3,"Invertivore"
"8909","Phylloscopus canariensis","Phylloscopus canariensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.3,"Invertivore","Phylloscopus",8.0253164556962,79,"Invertivore",7.3,"Invertivore"
"8910","Lanius meridionalis","Lanius meridionalis",0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,"VU",60.4,"Invertivore","Lanius",45.2870967741936,31,"Invertivore",60.4,"Invertivore"
"8911","Carduelis corsicana","Carduelis corsicana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",12,"Granivore","Carduelis",14,4,"Granivore",12,"Granivore"
"8912","Acrocephalus orinus","Acrocephalus orinus",1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,"LC",24.2,"Invertivore","Acrocephalus",20.5945945945946,37,"Invertivore",24.2,"Invertivore"
"8913","Poecilotriccus luluae","Poecilotriccus luluae",0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,1,"EN",7.3,"Invertivore","Poecilotriccus",7.475,12,"Invertivore",7.3,"Invertivore"
"8914","Crypturellus erythropus","Crypturellus erythropus",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"LC",485,"Omnivore","Crypturellus",387.580952380952,21,"Omnivore",485,"Omnivore"
"8915","Thalassarche cauta","Thalassarche cauta",0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"NT",3897.7,"Aquatic predator","Thalassarche",3253.47,10,"Aquatic predator",3897.7,"Aquatic predator"
"8916","Thalassarche steadi","Thalassarche steadi",0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,"NT",3897.7,"Aquatic predator","Thalassarche",3253.47,10,"Aquatic predator",3897.7,"Aquatic predator"
"8917","Leucocarbo atriceps","Leucocarbo atriceps",0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,"LC",2000,"Aquatic predator","Leucocarbo",2123.49,10,"Aquatic predator",2000,"Aquatic predator"
"8918","Egretta gularis","Egretta gularis",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"LC",312,"Aquatic predator","Egretta",392.775,12,"Aquatic predator",312,"Aquatic predator"
"8919","Phoenicopterus ruber","Phoenicopterus ruber",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3031.6,"Aquatic predator","Phoenicopterus",2780.06666666667,3,"Aquatic predator",3031.6,"Aquatic predator"
"8920","Gyps indicus","Gyps indicus",0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"CR",5515,"Scavenger","Gyps",6707.375,8,"Scavenger",5515,"Scavenger"
"8921","Clanga hastata","Clanga hastata",0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,"VU",1359.4,"Vertivore","Clanga",1624.36666666667,3,"Vertivore",1359.4,"Vertivore"
"8922","Caracara plancus","Caracara plancus",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"LC",1078.6,"Omnivore","Caracara",1078.6,1,"Omnivore",1078.6,"Omnivore"
"8923","Arborophila sumatrana","Arborophila sumatrana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",336,"Omnivore","Arborophila",294.477777777778,18,"Omnivore",336,"Omnivore"
"8924","Scolopax rosenbergii","Scolopax rosenbergii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",205,"Invertivore","Scolopax",264.1125,8,"Invertivore",205,"Invertivore"
"8925","Scolopax bukidnonensis","Scolopax bukidnonensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",238,"Invertivore","Scolopax",264.1125,8,"Invertivore",238,"Invertivore"
"8926","Gallinago delicata","Gallinago delicata",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"LC",112.9,"Aquatic predator","Gallinago",165.323529411765,17,"Aquatic predator",112.9,"Aquatic predator"
"8927","Larus glaucoides","Larus glaucoides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",693.3,"Aquatic predator","Larus",686.825581395349,43,"Aquatic predator",693.3,"Aquatic predator"
"8928","Geotrygon caniceps","Geotrygon caniceps",0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,"VU",192,"Omnivore","Geotrygon",172.233333333333,9,"Omnivore",192,"Omnivore"
"8929","Geotrygon leucometopia","Geotrygon leucometopia",0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,"EN",192,"Omnivore","Geotrygon",172.233333333333,9,"Omnivore",192,"Omnivore"
"8930","Pyrilia aurantiocephala","Pyrilia aurantiocephala",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"NT",151.5,"Frugivore","Pyrilia",146.142857142857,7,"Frugivore",151.5,"Frugivore"
"8931","Bubo poensis","Bubo poensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",654.9,"Vertivore","Bubo",1440.95555555556,18,"Vertivore",654.9,"Vertivore"
"8932","Ninox sumbaensis","Ninox sumbaensis",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,"EN",90,"Invertivore","Ninox",236.705405405405,37,"Invertivore",90,"Invertivore"
"8933","Caprimulgus pectoralis","Caprimulgus pectoralis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",51.4,"Invertivore","Caprimulgus",62.3459459459459,37,"Invertivore",51.4,"Invertivore"
"8934","Caprimulgus poliocephalus","Caprimulgus poliocephalus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",41.8,"Invertivore","Caprimulgus",62.3459459459459,37,"Invertivore",41.8,"Invertivore"
"8935","Chaetura fumosa","Chaetura fumosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",15.7,"Invertivore","Chaetura",18.4818181818182,11,"Invertivore",15.7,"Invertivore"
"8936","Phaethornis striigularis","Phaethornis striigularis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",3,"Nectarivore","Phaethornis",4.40666666666667,30,"Nectarivore",3,"Nectarivore"
"8937","Amazilia tzacatl","Amazilia tzacatl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4.8,"Nectarivore","Amazilia",4.7375,8,"Nectarivore",4.8,"Nectarivore"
"8938","Apalharpactes mackloti","Apalharpactes mackloti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",118,"Invertivore","Apalharpactes",118,2,"Invertivore",118,"Invertivore"
"8939","Campethera bennettii","Campethera bennettii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",70.1,"Invertivore","Campethera",58.7727272727273,11,"Invertivore",70.1,"Invertivore"
"8940","Dendropicos gabonensis","Dendropicos gabonensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",25.9,"Invertivore","Dendropicos",38.6058823529412,17,"Invertivore",25.9,"Invertivore"
"8941","Dendropicos goertae","Dendropicos goertae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",44.5,"Invertivore","Dendropicos",38.6058823529412,17,"Invertivore",44.5,"Invertivore"
"8942","Cranioleuca antisiensis","Cranioleuca antisiensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",16.9,"Invertivore","Cranioleuca",16.72,20,"Invertivore",16.9,"Invertivore"
"8943","Pyriglena leuconota","Pyriglena leuconota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",32.3,"Invertivore","Pyriglena",31.0333333333333,3,"Invertivore",32.3,"Invertivore"
"8944","Percnostola arenarum","Percnostola arenarum",0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,"VU",23,"Invertivore","Percnostola",23.45,2,"Invertivore",23,"Invertivore"
"8945","Gymnopithys leucaspis","Gymnopithys leucaspis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",27.2,"Invertivore","Gymnopithys",29.1333333333333,3,"Invertivore",27.2,"Invertivore"
"8946","Gymnopithys bicolor","Gymnopithys bicolor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",31.1,"Invertivore","Gymnopithys",29.1333333333333,3,"Invertivore",31.1,"Invertivore"
"8947","Scytalopus latrans","Scytalopus latrans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",17.6,"Invertivore","Scytalopus",19.1227272727273,44,"Invertivore",17.6,"Invertivore"
"8948","Scytalopus magellanicus","Scytalopus magellanicus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",13.7,"Invertivore","Scytalopus",19.1227272727273,44,"Invertivore",13.7,"Invertivore"
"8949","Mirafra africana","Mirafra africana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",45,"Invertivore","Mirafra",31.0809523809524,21,"Omnivore",45,"Invertivore"
"8950","Certhilauda semitorquata","Certhilauda semitorquata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",40.4,"Invertivore","Certhilauda",41.325,4,"Invertivore",40.4,"Invertivore"
"8951","Calendulauda erythrochlamys","Calendulauda erythrochlamys",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",28.1,"Omnivore","Calendulauda",27.5375,8,"Omnivore",28.1,"Omnivore"
"8952","Arizelocichla milanjensis","Arizelocichla milanjensis",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"NT",37.4,"Omnivore","Arizelocichla",34.5,9,"Frugivore",37.4,"Omnivore"
"8953","Phyllastrephus flavostriatus","Phyllastrephus flavostriatus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",28.3,"Invertivore","Phyllastrephus",26.6,18,"Invertivore",28.3,"Invertivore"
"8954","Lanius collaris","Lanius collaris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",36.4,"Invertivore","Lanius",45.2870967741936,31,"Invertivore",36.4,"Invertivore"
"8955","Chlorophoneus multicolor","Chlorophoneus multicolor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",50.9,"Invertivore","Chlorophoneus",34.7,6,"Invertivore",50.9,"Invertivore"
"8956","Prionops caniceps","Prionops caniceps",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",48.2,"Invertivore","Prionops",46.4875,8,"Invertivore",48.2,"Invertivore"
"8957","Monticola erythronotus","Monticola erythronotus",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"EN",28.3,"Omnivore","Monticola",40.2214285714286,14,"Invertivore",28.3,"Omnivore"
"8958","Geokichla piaggiae","Geokichla piaggiae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",51.1,"Omnivore","Geokichla",57.6190476190476,21,"Invertivore",51.1,"Omnivore"
"8959","Alethe diademata","Alethe diademata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",31.5,"Invertivore","Alethe",31.5,2,"Invertivore",31.5,"Invertivore"
"8960","Oenanthe lugens","Oenanthe lugens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",22.4,"Invertivore","Oenanthe",22.2620689655172,29,"Invertivore",22.4,"Invertivore"
"8961","Cisticola chubbi","Cisticola chubbi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",16,"Invertivore","Cisticola",12.068,50,"Invertivore",16,"Invertivore"
"8962","Apalis cinerea","Apalis cinerea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",9.9,"Invertivore","Apalis",9.364,25,"Invertivore",9.9,"Invertivore"
"8963","Calamonastes stierlingi","Calamonastes stierlingi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",13,"Invertivore","Calamonastes",12.775,4,"Invertivore",13,"Invertivore"
"8964","Eremomela pusilla","Eremomela pusilla",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.2,"Invertivore","Eremomela",7.74,10,"Invertivore",6.2,"Invertivore"
"8965","Abroscopus superciliaris","Abroscopus superciliaris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.5,"Invertivore","Abroscopus",5.33333333333333,3,"Invertivore",6.5,"Invertivore"
"8966","Acanthiza apicalis","Acanthiza apicalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.6,"Invertivore","Acanthiza",7.20714285714286,14,"Invertivore",7.6,"Invertivore"
"8967","Batis capensis","Batis capensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11.7,"Invertivore","Batis",10.8809523809524,21,"Invertivore",11.7,"Invertivore"
"8968","Terpsiphone rufiventer","Terpsiphone rufiventer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",15.1,"Invertivore","Terpsiphone",17.0352941176471,17,"Invertivore",15.1,"Invertivore"
"8969","Anthoscopus caroli","Anthoscopus caroli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6.9,"Invertivore","Anthoscopus",6.62857142857143,7,"Invertivore",6.9,"Invertivore"
"8970","Melaniparus leucomelas","Melaniparus leucomelas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",16.1,"Invertivore","Melaniparus",17.9133333333333,15,"Invertivore",16.1,"Invertivore"
"8971","Certhia tianquanensis","Certhia tianquanensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",9,"Invertivore","Certhia",9.33333333333333,9,"Invertivore",9,"Invertivore"
"8972","Dicaeum australe","Dicaeum australe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.7,"Omnivore","Dicaeum",8.22040816326531,49,"Omnivore",8.7,"Omnivore"
"8973","Philemon citreogularis","Philemon citreogularis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",60.6,"Omnivore","Philemon",93.39375,16,"Omnivore",60.6,"Omnivore"
"8974","Calyptophilus frugivorus","Calyptophilus frugivorus",0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,"NT",32.1,"Invertivore","Calyptophilus",40.65,2,"Invertivore",32.1,"Invertivore"
"8975","Ramphocelus passerinii","Ramphocelus passerinii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",32,"Omnivore","Ramphocelus",31.1,8,"Omnivore",32,"Omnivore"
"8976","Cacicus chrysonotus","Cacicus chrysonotus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",79.5,"Invertivore","Cacicus",75.6461538461539,13,"Invertivore",79.5,"Invertivore"
"8977","Crithagra atrogularis","Crithagra atrogularis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11.4,"Granivore","Crithagra",18.0891891891892,37,"Granivore",11.4,"Granivore"
"8978","Crithagra striolata","Crithagra striolata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",22.4,"Omnivore","Crithagra",18.0891891891892,37,"Granivore",22.4,"Omnivore"
"8979","Lagonosticta rubricata","Lagonosticta rubricata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",10.2,"Granivore","Lagonosticta",10.0083333333333,12,"Granivore",10.2,"Granivore"
"8980","Corvus palmarum","Corvus palmarum",0,0,0,2,0,0,0,0,2,1,2,1,1,0,0,1,"LC",289,"Omnivore","Corvus",450.483720930233,43,"Omnivore",289,"Omnivore"
"8981","Saltator striatipectus","Saltator striatipectus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",39,"Omnivore","Saltator",49.1611111111111,18,"Omnivore",39,"Omnivore"
"8982","Icterus prosthemelas","Icterus prosthemelas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",28,"Omnivore","Icterus",37.8882352941176,34,"Omnivore",28,"Omnivore"
"8983","Phylloscopus nitidus","Phylloscopus nitidus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.8,"Invertivore","Phylloscopus",8.0253164556962,79,"Invertivore",7.8,"Invertivore"
"8984","Ortalis araucuan","Ortalis araucuan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",547.7,"Frugivore","Ortalis",577.693333333333,15,"Frugivore",547.7,"Frugivore"
"8985","Rallus obsoletus","Rallus obsoletus",0,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,"NT",342,"Aquatic predator","Rallus",192.769230769231,13,"Aquatic predator",342,"Aquatic predator"
"8986","Pionus seniloides","Pionus seniloides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",239,"Frugivore","Pionus",240.777777777778,9,"Frugivore",239,"Frugivore"
"8987","Amazona diadema","Amazona diadema",0,0,0,2,0,0,0,0,2,0,2,2,2,0,0,0,"LC",416,"Frugivore","Amazona",402.438235294118,34,"Omnivore",416,"Frugivore"
"8988","Aulacorhynchus calorhynchus","Aulacorhynchus calorhynchus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",170.6,"Frugivore","Aulacorhynchus",182.976923076923,13,"Frugivore",170.6,"Frugivore"
"8989","Celeus obrieni","Celeus obrieni",0,0,0,2,1,0,0,0,0,0,1,2,1,2,0,0,"VU",114,"Invertivore","Celeus",119.857142857143,14,"Invertivore",114,"Invertivore"
"8990","Myrmotherula ignota","Myrmotherula ignota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",7.1,"Invertivore","Myrmotherula",8.4375,24,"Invertivore",7.1,"Invertivore"
"8991","Stigmatura bahiae","Stigmatura bahiae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",9.8,"Invertivore","Stigmatura",10.2333333333333,3,"Invertivore",9.8,"Invertivore"
"8992","Tolmomyias flavotectus","Tolmomyias flavotectus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",14.9,"Invertivore","Tolmomyias",13.1428571428571,7,"Invertivore",14.9,"Invertivore"
"8993","Tolmomyias viridiceps","Tolmomyias viridiceps",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11.3,"Invertivore","Tolmomyias",13.1428571428571,7,"Invertivore",11.3,"Invertivore"
"8994","Myiobius sulphureipygius","Myiobius sulphureipygius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11.6,"Invertivore","Myiobius",11.675,4,"Invertivore",11.6,"Invertivore"
"8995","Knipolegus cabanisi","Knipolegus cabanisi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",17.8,"Invertivore","Knipolegus",18.2642857142857,14,"Invertivore",17.8,"Invertivore"
"8996","Myiodynastes solitarius","Myiodynastes solitarius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",43.2,"Invertivore","Myiodynastes",43.3333333333333,6,"Invertivore",43.2,"Invertivore"
"8997","Progne elegans","Progne elegans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",50.6,"Invertivore","Progne",44.1555555555556,9,"Invertivore",50.6,"Invertivore"
"8998","Progne murphyi","Progne murphyi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NT",41.4,"Invertivore","Progne",44.1555555555556,9,"Invertivore",41.4,"Invertivore"
"8999","Sporophila morelleti","Sporophila morelleti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",8.7,"Granivore","Sporophila",12.3883720930233,43,"Granivore",8.7,"Granivore"
"9000","Vireo chivi","Vireo chivi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",16.1,"Invertivore","Vireo",13.171875,32,"Invertivore",16.1,"Invertivore"
"9001","Icterus pyrrhopterus","Icterus pyrrhopterus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",33.3,"Invertivore","Icterus",37.8882352941176,34,"Omnivore",33.3,"Invertivore"
"9002","Icterus fuertesi","Icterus fuertesi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",19,"Invertivore","Icterus",37.8882352941176,34,"Omnivore",19,"Invertivore"
"9003","Threskiornis bernieri","Threskiornis bernieri",0,0,0,1,0,0,0,0,2,0,0,2,0,0,2,0,"EN",1493.2,"Aquatic predator","Threskiornis",1486.2,5,"Aquatic predator",1493.2,"Aquatic predator"
"9004","Tropicoperdix chloropus","Arborophila chloropus",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"LC",250,"Omnivore","Tropicoperdix",264.475,4,"Omnivore",250,"Omnivore"
"9005","Megascops atricapilla","Megascops atricapilla",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",118.9,"Invertivore","Megascops",132.64347826087,23,"Invertivore",118.9,"Invertivore"
"9006","Archboldia papuensis","Archboldia papuensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",177.6,"Omnivore","Archboldia",177.6,1,"Omnivore",177.6,"Omnivore"
"9007","Anorrhinus austeni","Anorrhinus austeni",0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,"NT",933,"Frugivore","Anorrhinus",965.866666666667,3,"Frugivore",933,"Frugivore"
"9008","Anorrhinus tickelli","Anorrhinus tickelli",0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,"NT",792.6,"Frugivore","Anorrhinus",965.866666666667,3,"Frugivore",792.6,"Frugivore"
"9009","Automolus paraensis","Automolus paraensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",36,"Invertivore","Automolus",33.5444444444444,9,"Invertivore",36,"Invertivore"
"9010","Pellorneum tickelli","Trichastoma tickelli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",17.1,"Invertivore","Pellorneum",23.1214285714286,14,"Invertivore",17.1,"Invertivore"
"9011","Pellorneum buettikoferi","Trichastoma buettikoferi",0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,"NT",17.1,"Invertivore","Pellorneum",23.1214285714286,14,"Invertivore",17.1,"Invertivore"
"9012","Myiobius barbatus","Myiobius barbatus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",11,"Invertivore","Myiobius",11.675,4,"Invertivore",11,"Invertivore"
"9013","Progne modesta","Progne modesta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EN",41.4,"Invertivore","Progne",44.1555555555556,9,"Invertivore",41.4,"Invertivore"
"9014","Asthenes arequipae","Asthenes arequipae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",20,"Invertivore","Asthenes",19.41,30,"Invertivore",20,"Invertivore"
"9015","Buteo augur","Buteo augur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",1099.2,"Vertivore","Buteo",817.574074074074,27,"Vertivore",1099.2,"Vertivore"
"9016","Molothrus aeneus","Molothrus aeneus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",62.6,"Granivore","Molothrus",69.1,6,"Invertivore",62.6,"Granivore"
"9017","Otus thilohoffmanni","Otus thilohoffmanni",0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,"EN",76.5,"Invertivore","Otus",107.642592592593,49,"Invertivore",76.5,"Invertivore"
"9018","Otus collari","Otus collari",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",81.9,"Invertivore","Otus",107.642592592593,49,"Invertivore",81.9,"Invertivore"
"9019","Phylloscopus yunnanensis","Phylloscopus yunnanensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",6,"Invertivore","Phylloscopus",8.0253164556962,79,"Invertivore",6,"Invertivore"
"9020","Aptenorallus calayanensis","Gallirallus calayanensis",0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,"VU",244,"Invertivore","Aptenorallus",244,1,"Invertivore",244,"Invertivore"
"9021","Locustella alishanensis","Locustella alishanensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",10,"Invertivore","Locustella",14,20,"Invertivore",10,"Invertivore"
"9022","Nisaetus cirrhatus","Nisaetus cirrhatus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",1475.1,"Vertivore","Nisaetus",1297.44444444444,9,"Vertivore",1475.1,"Vertivore"
"9023","Nisaetus floris","Nisaetus floris",0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,"CR",1475.1,"Vertivore","Nisaetus",1297.44444444444,9,"Vertivore",1475.1,"Vertivore"
"9024","Loriculus amabilis","Loriculus amabilis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",15.5,"Frugivore","Loriculus",27.0076923076923,13,"Omnivore",15.5,"Frugivore"
"9025","Loriculus sclateri","Loriculus sclateri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",34,"Omnivore","Loriculus",27.0076923076923,13,"Omnivore",34,"Omnivore"
"9026","Aethopyga bella","Aethopyga bella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",4,"Omnivore","Aethopyga",6.21904761904762,21,"Nectarivore",4,"Omnivore"
"9027","Amaurornis magnirostris","Amaurornis magnirostris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VU",250,"Omnivore","Amaurornis",170.3,7,"Omnivore",250,"Omnivore"
"9028","Amytornis merrotsyi","Amytornis merrotsyi",0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,"NT",19.6,"Omnivore","Amytornis",22.6818181818182,11,"Omnivore",19.6,"Omnivore"
"9029","Arborophila rolli","Arborophila rolli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",336,"Omnivore","Arborophila",294.477777777778,18,"Omnivore",336,"Omnivore"
"9030","Locustella davidi","Locustella davidi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LC",10,"Invertivore","Locustella",14,20,"Invertivore",10,"Invertivore"
